semester,course_letter,course_number,course_title,unique_number,instructor_name,id
"2018, Fall",ALD,330,Language in Education.,09100,"Espinoza, Katherine",8866943
"2018, Fall",ALD,331,Restorative Practices.,09105,"Wiebe, Molly",8873888
"2018, Fall",AMS,310,Introduction to American Studies.,31090,"Cordova, Cary",8871943
"2018, Fall",AMS,310,Introduction to American Studies.,31095,"Gaughen, Brendan",8865749
"2018, Fall",AMS,311S,Introductory Seminar in American Studies.,31092,"Lyon, Anna",8859502
"2018, Fall",AMS,311S,Introductory Seminar in American Studies.,31096,"Bloom, Nick",8863758
"2018, Fall",AMS,311S,Introductory Seminar in American Studies.,31097,"Knerr, Kerry",8865345
"2018, Fall",AMS,311S,Introductory Seminar in American Studies.,31099,"Zelt, Natalie",8861885
"2018, Fall",AMS,315,African American Culture.,31100,"Jones, Joni",8882117
"2018, Fall",AMS,315,Special Topics.,31105,"Vasquez, Antonio",8880929
"2018, Fall",AMS,315,Ethnicity and Gender: La Chicana.,31110,"Allison, Alexandrea",8883070
"2018, Fall",AMS,315,Ethnicity and Gender: La Chicana.,31115,"Rosas, Lilia",8896196
"2018, Fall",AMS,315,Special Topics in Black Expressive Culture.,31130,"Thompson, Lisa",8885254
"2018, Fall",AMS,315,"Race, Immigration, and Family.",31135,"Gunasena, Natassja",8871289
"2018, Fall",AMS,315,Asian American Film History.,31140,"Nault, Curran",8871292
"2018, Fall",AMS,321,Black Women in America.,31150,"Berry, Daina",8888656
"2018, Fall",AMS,321,Topics in Culture and Society.,31155,"Kearney, James",8882445
"2018, Fall",AMS,321,Topics in History.,31158,"Seriff, Suzanne",8938152
"2018, Fall",AMS,321,Native American Cultures of the Greater Southwest.,31160,"Webster, Anthony",8869487
"2018, Fall",AMS,321,Special Topics.,31161,"Lebron, Marisol",8875974
"2018, Fall",AMS,321,Special Topics.,31162,"Guidotti-Hernandez, Nicole",8882312
"2018, Fall",AMS,321,Women and Social Movements in the Twentieth-Century United States.,31170,"Green, Laurie",8872465
"2018, Fall",AMS,325,"American Art, 1958-1985.",31180,"Clarke, John",9140089
"2018, Fall",AMS,325,Screening Race.,31182,"McClearen, Jennifer",8913364
"2018, Fall",AMS,325,Topics in Media and Society.,31184,"McClearen, Jennifer",8915605
"2018, Fall",AMS,325,Topics in the Religions of the United States.,31185,"Roberts, Jason",8878720
"2018, Fall",AMS,327,Evangelical Christianity.,31187,"Seales, Chad",8898879
"2018, Fall",AMS,355,Main Currents of American Culture to 1865.,31190,"Meikle, Jeffrey",8857046
"2018, Fall",AMS,356,Main Currents of American Culture since 1865.,31195,"Gaughen, Brendan",8865752
"2018, Fall",AMS,370,The Civil Rights Movement from a Comparative Perspective.,31200,"Green, Laurie",8877813
"2018, Fall",AMS,370,Coastal Communities in Early America.,31205,"Kamil, Neil",8863387
"2018, Fall",AMS,370,Special Topics.,31215,"Gonzalez-Martin, Rachel",8881408
"2018, Fall",AMS,370,Seminar in American Culture.,31217,"Gaughen, Brendan",8865757
"2018, Fall",AMS,370,Advanced Topics in the African Diaspora.,31220,"Jimenez, Monica",8873395
"2018, Fall",AMS,370,Seminar in American Culture.,31225,"Gutterman, Lauren",8864795
"2018, Fall",AMS,370,Special Topics.,31226,"Rosas, Lilia",8896219
"2018, Fall",AMS,370,Undergraduate Seminar in History.,31227,"Canizares, Jorge",8872409
"2018, Fall",AMS,370,American Cultural History of Alcohol and Drugs.,31230,"Smith, Mark",8854923
"2018, Fall",AMS,370,American Food.,31235,"Bendele, Marvin",8864448
"2018, Fall",AMS,370,Atlantic Slavery: History and Memory.,31237,"Thompson, Shirley",8926259
"2018, Fall",AMS,370,American Disasters.,31240,"Cordova, Cary",8871921
"2018, Fall",AMS,370,"American Popular Culture, 1682-Present.",31245,"Davis, Janet",8867368
"2018, Fall",AMS,370,Literature of Black Politics.,31250,"Marshall, Stephen",8866001
"2018, Fall",AMS,391,Topics in the History of Architecture and Historic Preservation.,31279,"Lopez, Sarah",8853885
"2018, Fall",AMS,391,Topics in Architectural Theory.,31284,"Lopez, Sarah",8854018
"2018, Fall",ANS,301M,Introduction to Islam.,32282,"Moin, Ahmed",8875497
"2018, Fall",ANS,301R,History of the Religions of Asia.,32285,"Freiberger, Oliver",8869264
"2018, Fall",ANS,302C,Introduction to China.,32290,"Lai, Chiu-Mi",8865348
"2018, Fall",ANS,302D,Introduction to Korean Culture and History.,32295,"Oppenheim, Robert",8882152
"2018, Fall",ANS,302J,Introduction to Japan.,32300,"Fischer, Kirsten",8863640
"2018, Fall",ANS,321M,Politics in Japan.,32307,"Maclachlan, Patricia",8845799
"2018, Fall",ANS,322M,Politics in China.,32310,"Lu, Xiaobo",8842083
"2018, Fall",ANS,340,Topics in Asian Religions.,32315,"Maes, Claire",8885533
"2018, Fall",ANS,340,Asian Philosophy.,32320,"Phillips, Stephen",8841586
"2018, Fall",ANS,346N,"The Indian Subcontinent, 1750-1950.",32325,"Chatterjee, Indrani",8858052
"2018, Fall",ANS,361,Undergraduate Seminar in History.,32326,"Falola, Oloruntoyin",8790712
"2018, Fall",ANS,361,Governments and Politics of Southeast Asia.,32327,"Liu, Amy",8845808
"2018, Fall",ANS,361,Topics in Asian Studies.,32335,"Oh, Youjeong",8864866
"2018, Fall",ANS,361,International Relations of East and Southeast Asia.,32340,"Maclachlan, Patricia",8845796
"2018, Fall",ANS,361,"Capitalism, Consumption, and Civil Society in Korea.",32345,"Oppenheim, Robert",8882155
"2018, Fall",ANS,361,Anthropology of the Himalayas.,32350,"Hindman, Heather",8869415
"2018, Fall",ANS,361,"Biomedicine, Ethics, and Culture.",32355,"Traphagan, John",8916368
"2018, Fall",ANS,372,Indian Cinema.,32364,"Kumar, Shanti",8913823
"2018, Fall",ANS,372,South Asian Migration to the United States.,32367,"Bhalodia, Aarti",8879002
"2018, Fall",ANS,372,Women and Wealth in South Asia.,32370,"Chatterjee, Indrani",8858049
"2018, Fall",ANS,379,Art of Autobiography in Japan.,32380,"Fischer, Kirsten",8861655
"2018, Fall",ANS,379,Comparing Religions.,32385,"Freiberger, Oliver",8869281
"2018, Fall",ANS,391,Families and Education in Three Cultures.,32419,"Falbo, Toni",8862280
"2018, Fall",ANT,301,Biological Anthropology.,31400,"Reed, Denne",8868723
"2018, Fall",ANT,301,Biological Anthropology.,31405,"Reed, Denne",8868723
"2018, Fall",ANT,301,Biological Anthropology.,31410,"Reed, Denne",8868723
"2018, Fall",ANT,301,Biological Anthropology.,31415,"Reed, Denne",8868723
"2018, Fall",ANT,301,Biological Anthropology.,31420,"Reed, Denne",8868723
"2018, Fall",ANT,301,Biological Anthropology.,31425,"Reed, Denne",8868723
"2018, Fall",ANT,301,Biological Anthropology.,31430,"Reed, Denne",8868723
"2018, Fall",ANT,301,Biological Anthropology.,31435,"Reed, Denne",8868723
"2018, Fall",ANT,301,Biological Anthropology.,31440,"Reed, Denne",8868723
"2018, Fall",ANT,301,Biological Anthropology.,31445,"Reed, Denne",8868723
"2018, Fall",ANT,301,Biological Anthropology.,31450,"Reed, Denne",8868723
"2018, Fall",ANT,301,Biological Anthropology.,31455,"Reed, Denne",8868723
"2018, Fall",ANT,301,Biological Anthropology.,31460,"Reed, Denne",8868723
"2018, Fall",ANT,301,Biological Anthropology.,31465,"Reed, Denne",8868723
"2018, Fall",ANT,301,Biological Anthropology.,31470,"Kirk, Edward",8880048
"2018, Fall",ANT,301,Biological Anthropology.,31475,"Davis, Christopher",8880126
"2018, Fall",ANT,302,Cultural Anthropology.,31480,"Hartigan, John",8869595
"2018, Fall",ANT,302,Cultural Anthropology.,31485,"Hartigan, John",8869595
"2018, Fall",ANT,302,Cultural Anthropology.,31490,"Hartigan, John",8869595
"2018, Fall",ANT,302,Cultural Anthropology.,31495,"Hartigan, John",8869595
"2018, Fall",ANT,302,Cultural Anthropology.,31500,"Hartigan, John",8869595
"2018, Fall",ANT,302,Cultural Anthropology.,31505,"Hartigan, John",8869595
"2018, Fall",ANT,302,Cultural Anthropology.,31510,"Slotta, James",8868869
"2018, Fall",ANT,302,Cultural Anthropology.,31515,"Slotta, James",8868869
"2018, Fall",ANT,302,Cultural Anthropology.,31520,"Slotta, James",8868869
"2018, Fall",ANT,302,Cultural Anthropology.,31525,"Slotta, James",8868869
"2018, Fall",ANT,302,Cultural Anthropology.,31530,"Slotta, James",8868869
"2018, Fall",ANT,302,Cultural Anthropology.,31535,"Slotta, James",8868869
"2018, Fall",ANT,302,Cultural Anthropology.,31540,"Sturm, Circe",8883059
"2018, Fall",ANT,304,Introduction to Archaeological Studies: Prehistoric Archaeology.,31545,"Valdez, Fred",8868893
"2018, Fall",ANT,304,Introduction to Archaeological Studies: Prehistoric Archaeology.,31550,"Valdez, Fred",8868893
"2018, Fall",ANT,304,Introduction to Archaeological Studies: Prehistoric Archaeology.,31555,"Valdez, Fred",8868893
"2018, Fall",ANT,304,Introduction to Archaeological Studies: Prehistoric Archaeology.,31560,"Valdez, Fred",8868893
"2018, Fall",ANT,304,Introduction to Archaeological Studies: Prehistoric Archaeology.,31565,"Valdez, Fred",8868893
"2018, Fall",ANT,304,Introduction to Archaeological Studies: Prehistoric Archaeology.,31570,"Valdez, Fred",8868893
"2018, Fall",ANT,304,Introduction to Archaeological Studies: Prehistoric Archaeology.,31575,"Valdez, Fred",8868893
"2018, Fall",ANT,304,Introduction to Archaeological Studies: Prehistoric Archaeology.,31580,"Valdez, Fred",8868893
"2018, Fall",ANT,304,Introduction to Archaeological Studies: Prehistoric Archaeology.,31585,"Valdez, Fred",8868893
"2018, Fall",ANT,304,Introduction to Archaeological Studies: Prehistoric Archaeology.,31590,"Valdez, Fred",8868893
"2018, Fall",ANT,304,Introduction to Archaeological Studies: Prehistoric Archaeology.,31595,"Valdez, Fred",8868893
"2018, Fall",ANT,304T,Introduction to Texas Archaeology.,31600,"Wade, Maria",8870026
"2018, Fall",ANT,305,Expressive Culture.,31605,"Farrell, Christopher",8881736
"2018, Fall",ANT,305,Expressive Culture.,31610,"Farrell, Christopher",8881736
"2018, Fall",ANT,305,Expressive Culture.,31615,"Farrell, Christopher",8881736
"2018, Fall",ANT,305,Expressive Culture.,31620,"Farrell, Christopher",8881736
"2018, Fall",ANT,307,Culture and Communication.,31622,"Keating, Elizabeth",8880020
"2018, Fall",ANT,307,Culture and Communication.,31625,"Keating, Elizabeth",8880020
"2018, Fall",ANT,307,Culture and Communication.,31626,"Keating, Elizabeth",8880020
"2018, Fall",ANT,307,Culture and Communication.,31627,"Keating, Elizabeth",8880020
"2018, Fall",ANT,307,Culture and Communication.,31628,"Keating, Elizabeth",8880020
"2018, Fall",ANT,307,Culture and Communication.,31629,"Keating, Elizabeth",8880020
"2018, Fall",ANT,310D,Introduction to Black Studies.,31624,"Wint, Traci-ann",9022259
"2018, Fall",ANT,310L,African American Culture.,31630,"Jones, Joni",8882117
"2018, Fall",ANT,310L,Topics in Jewish Studies.,31632,"Weinreb, Amelia",8919787
"2018, Fall",ANT,320L,The German Language: Historical Perspectives.,31645,"Pierce, Marc",8881718
"2018, Fall",ANT,320L,"Talk, Text, and God.",31650,"Handman, Courtney",8880065
"2018, Fall",ANT,322M,Native American Cultures of the Greater Southwest.,31655,"Webster, Anthony",8869487
"2018, Fall",ANT,322M,Mexican American Indigenous Heritage.,31660,"Menchaca, Martha",8868829
"2018, Fall",ANT,324L,Anthropology of the Himalayas.,31665,"Hindman, Heather",8869415
"2018, Fall",ANT,324L,"Biomedicine, Ethics, and Culture.",31675,"Traphagan, John",8916368
"2018, Fall",ANT,324L,Topics in African and African Diasporic Cultures and Languages.,31680,"Livermon, Xavier",8878872
"2018, Fall",ANT,324L,Topics in Anthropology.,31685,"Rodriguez, Enrique",8868845
"2018, Fall",ANT,324L,Topics in Anthropology.,31690,"Cons, Jason",8879979
"2018, Fall",ANT,324L,Topics in Anthropology.,31695,"Cons, Jason",8879979
"2018, Fall",ANT,324L,Topics in Anthropology.,31700,"Cons, Jason",8879979
"2018, Fall",ANT,324L,Topics in Anthropology.,31705,"Cons, Jason",8879979
"2018, Fall",ANT,324L,Advanced Topics in the African Diaspora.,31715,"Gill, Lyndon",8877656
"2018, Fall",ANT,324L,Issues in Exhibitions and Collections of Visual Arts.,31717,"Runggaldier, Astrid",9472409
"2018, Fall",ANT,324L,Religions of the Caribbean.,31722,"Crosson, Jonathan",8865720
"2018, Fall",ANT,324L,Primitive Technology.,31725,"Valdez, Fred",8868909
"2018, Fall",ANT,324L,Introduction to African Prehistory.,31730,"Denbow, James",8921294
"2018, Fall",ANT,324L,Sacred and Ceremonial Textiles.,31734,"Shirazi, Faegheh",8884680
"2018, Fall",ANT,324L,Geographical Information Systems and Remote Sensing for Archaeology and Paleontology.,31735,"Reed, Denne",8868714
"2018, Fall",ANT,324L,Theories of Archaeology.,31740,"Franklin, Maria",8869684
"2018, Fall",ANT,324L,Queer Ethnographies.,31745,"Merabet, Sofian",8897808
"2018, Fall",ANT,324L,Global Indigenous Issues.,31749,"Canova, Paola",8892115
"2018, Fall",ANT,325L,Topics in the Humanities and Arts.,31750,"Gottesman, Yitskhok",8883479
"2018, Fall",ANT,325L,"Cultural Studies, Public Culture, and Folklore: Selected Topics.",31752,"Hartigan, John",8869519
"2018, Fall",ANT,325L,Topics in History.,31757,"Seriff, Suzanne",8938152
"2018, Fall",ANT,325L,Practices of Looking.,31760,"Campbell, Craig",8885203
"2018, Fall",ANT,325L,Ethnographies of Emotion.,31765,"Stewart, Kathleen",8897952
"2018, Fall",ANT,326F,Great Discoveries in Archaeology.,31770,"Wade, Maria",8869976
"2018, Fall",ANT,326L,Cultures in Contact.,31775,"Covey, Ronald",8884755
"2018, Fall",ANT,346M,Comparative Primate Ecology.,31787,"Veilleux, Carrie",8897815
"2018, Fall",ANT,348K,Human Biology.,31789,"Phelps, Steven",8937306
"2018, Fall",ANT,348K,Evolutionary Anatomy of the Head and Neck.,31790,"Kirk, Edward",8881678
"2018, Fall",ANT,348K,Primate Conservation.,31792,8880038
"2018, Fall",ANT,353E,Archaeological Laboratory Analysis.,31800,"Franklin, Maria",8869756
"2018, Fall",ANT,380K,Topics in Archaeological Method and Theory.,31830,"Covey, Ronald",8884759
"2018, Fall",ANT,391,Topics in Social Anthropology.,31870,"Cons, Jason",8879991
"2018, Fall",ANT,391,Topics in Social Anthropology.,31885,"Menchaca, Martha",8868815
"2018, Fall",ANT,392L,Introduction to Graduate Physical Anthropology: Primate Morphology and Evolution.,31910,"Shapiro, Liza",8868761
"2018, Fall",ANT,394M,"Topics in Folklore, Public Culture, and Cultural Studies.",31935,"Campbell, Craig",8885194
"2018, Fall",ANT,398T,Supervised Teaching in Anthropology.,31975,"Reed, Denne",8868736
"2018, Fall",ANT,432L,Primate Anatomy.,31780,"Shapiro, Liza",8869350
"2018, Fall",ARA,360L,"Topics in Arabic Language, Literature, and Culture.",41087,"Al-Shalchi, Olla",8877776
"2018, Fall",ARA,360L,Palestine and the Palestinians: A Journey Through Time.,41088,"Mohammad, Mohammad",8868039
"2018, Fall",ARA,381H,Intensive Graduate Language Instruction I.,41090,"Lin, Cheng-Wei",8872859
"2018, Fall",ARA,381H,Intensive Graduate Language Instruction I.,41105,"Lin, Cheng-Wei",8872863
"2018, Fall",ARA,531K,Intensive Arabic V.,41080,"Housen, Ghada",8915129
"2018, Fall",ARA,531K,Intensive Arabic V.,41085,"Housen, Ghada",8915132
"2018, Fall",ARA,601C,Intensive Arabic I.,40995,"Hariry, Seerwan",8866889
"2018, Fall",ARA,601C,Intensive Arabic I.,41000,"Lin, Cheng-Wei",8872856
"2018, Fall",ARA,601C,Intensive Arabic I.,41005,"Al-Shalchi, Olla",8867248
"2018, Fall",ARA,601C,Intensive Arabic I.,41010,"Mohammad, Mohammad",8868037
"2018, Fall",ARA,601C,Intensive Arabic I.,41015,"Lin, Cheng-Wei",8872857
"2018, Fall",ARA,601C,Intensive Arabic I.,41020,"Diranieh, Courtney",8871704
"2018, Fall",ARA,601C,Intensive Arabic I.,41025,"Cooley, Claire",8867362
"2018, Fall",ARA,601C,Intensive Arabic I.,41030,"Schwartz, Sarah",8883452
"2018, Fall",ARA,621K,Intensive Arabic III.,41035,"Boville, Bruce",8872405
"2018, Fall",ARA,621K,Intensive Arabic III.,41045,"Barakat, Reema",8887454
"2018, Fall",ARA,621K,Intensive Arabic III.,41050,"Barakat, Reema",8896281
"2018, Fall",ARA,621K,Intensive Arabic III.,41060,"Sokhey, Navdeep",8867132
"2018, Fall",ARC,221K,Visual Communication III.,00725,"Bieg, Kory",8855340
"2018, Fall",ARC,221K,Visual Communication III.,00730,"Bieg, Kory",8855341
"2018, Fall",ARC,308,Architecture and Society.,00510,"Speck, Lawrence",9150145
"2018, Fall",ARC,308,Architecture and Society.,00515,"Speck, Lawrence",9150145
"2018, Fall",ARC,308,Architecture and Society.,00520,"Speck, Lawrence",9150145
"2018, Fall",ARC,308,Architecture and Society.,00525,"Speck, Lawrence",9150145
"2018, Fall",ARC,308,Architecture and Society.,00530,"Speck, Lawrence",9150145
"2018, Fall",ARC,308,Architecture and Society.,00535,"Speck, Lawrence",9150145
"2018, Fall",ARC,308,Architecture and Society.,00540,"Speck, Lawrence",9150145
"2018, Fall",ARC,308,Architecture and Society.,00545,"Speck, Lawrence",9150145
"2018, Fall",ARC,308,Architecture and Society.,00550,"Speck, Lawrence",9150145
"2018, Fall",ARC,308,Architecture and Society.,00555,"Speck, Lawrence",9150145
"2018, Fall",ARC,308,Architecture and Society.,00560,"Speck, Lawrence",9150145
"2018, Fall",ARC,308,Architecture and Society.,00565,"Speck, Lawrence",9150145
"2018, Fall",ARC,308,Architecture and Society.,00570,"Speck, Lawrence",9150145
"2018, Fall",ARC,308,Architecture and Society.,00575,"Speck, Lawrence",9150145
"2018, Fall",ARC,308,Architecture and Society.,00580,"Speck, Lawrence",9150145
"2018, Fall",ARC,308,Architecture and Society.,00585,"Speck, Lawrence",9150145
"2018, Fall",ARC,308,Architecture and Society.,00590,"Speck, Lawrence",9150145
"2018, Fall",ARC,308,Architecture and Society.,00595,"Speck, Lawrence",9150145
"2018, Fall",ARC,308,Architecture and Society.,00600,"Speck, Lawrence",9150145
"2018, Fall",ARC,308,Architecture and Society.,00605,"Speck, Lawrence",9150145
"2018, Fall",ARC,310K,Design I.,00610,"Rosner, Joyce",9142659
"2018, Fall",ARC,311K,Visual Communication I.,00620,"Rosner, Joyce",9142688
"2018, Fall",ARC,318L,World Architecture: The Industrial Revolution to the Present.,00625,"Cleary, Richard",8876423
"2018, Fall",ARC,318L,World Architecture: The Industrial Revolution to the Present.,00630,"Cleary, Richard",8876423
